pk_localizacao,pk_data,pk_juridica,pk_empresa_info,cd_cnpj,fl_matriz,nm_razao_social,faixa_de_veiculos,vl_latitude,vl_longitude,qt_filial,vl_total_veiculos,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados
14655,13861,56,8,03078335000110,1,ASSOCIACAO COMUNITARIA VAMOS CONSTRUIR ESPIGAO ALTO DO IGUACU,,"-25,4231145","-52,8371791",0,0,0,0,0
14657,14656,3,1830,33356759000160,1,LUCELIA DOS REIS ALVES ME,,"-16,7370167","-49,2613369",0,0,0,0,0
14658,4553,56,148,95289526000140,1,COMUNIDADE EVANGELICA DE ARCO IRIS,,"-28,311768","-53,5136305",0,0,0,0,0
14660,14659,3,40,24093627000100,1,EVERALDA NECO DA SILVA ME,,"-7,7792962","-39,943256",1,0,0,0,0
14662,14661,107,57,62702618000150,1,IGREJA TENRIKYO HOYO DO BRASIL,0 a 5,"-23,6493458","-46,6727504",0,2,0,2,0
14664,14663,3,148,01027555000190,1,ANTONIO DE SOUZA BRASIL JUNIOR REPR COMERCIAL ME,,"-25,4072115","-49,3487447",0,0,0,0,0
14665,9112,7,104,10485070000130,1,FELIPE & KAISER GRANITOS LTDA ME,0 a 5,"-18,5472163","-40,9813183",0,1,0,1,0
14666,1167,15,712,14364972000170,1,TARCIANE MARIA SILVA LOPES SANTOS MEI,,"-6,9697201","-42,6697219",0,0,0,0,0
14668,14667,11,12,91199349000150,1,TRANSPORTADORA LERNER LTDA,,"-29,678909","-51,4681447",0,0,0,0,0
14669,13708,15,12,91735803000140,1,TARCILA ZENEN DOS SANTOS,,"-29,95144","-51,0931273",0,0,0,0,0
14671,14670,11,12,92812957000150,1,BAR E RESTAURANTE TCHO LTDA,,"-30,0123057","-51,1997304",0,0,0,0,0
14672,3639,11,12,32153645000150,1,ORIENT COMERCIAL DE ALIMENTOS LTDA,,"-22,845822","-43,3076355",0,0,0,0,0
14674,14673,385,12,19269570000100,1,JOSE MIRANDA RIBEIRO FILHO,,"-19,9190677","-43,9385747",0,0,0,0,0
14676,14675,75,12,29264892000110,1,COROADO FUTEBOL CLUBE,,"-22,4880671","-44,0806669",0,0,0,0,0
14678,14677,15,12,74866104000110,1,TENI JOSE DE MACEDO,,"-29,9017578","-51,2083548",0,0,0,0,0
14680,14679,15,12,79206462000110,1,MIGUEL NODARY DE CASTRO,,"-25,1925415","-49,3146135",0,0,0,0,0
14682,14681,15,12,77716314000110,1,SORAIA DE CACIA DANGUI,,"-26,4803234","-51,9908764",0,0,0,0,0
14683,10688,15,12,43414333000170,1,MARCIO ANTONIO HARDER MORAES,,"-22,1854082","-47,3860335",0,0,0,0,0
14685,14684,11,12,34555938000190,1,J A A MELLO SANTOS & CIA LTDA,,"-4,2300835","-69,9367927",0,0,0,0,0
14686,4894,15,12,32523359000130,1,A RODRIGUES DIAS,,"-22,5404172","-44,1739878",0,0,0,0,0
14688,14687,15,12,01324502000130,1,JOSE PATRICIO SOARES DOS SANTOS ME,,"-31,3236884","-54,097611",0,0,0,0,0
14690,14689,15,12,91382903000210,0,VERA MARIZA DA SILVA,,"-29,7150935","-52,5021086",0,0,0,0,0
14691,1666,15,12,27953116000100,1,Z T DE SOUZA,,"-22,4684939","-44,4572568",0,0,0,0,0
14693,14692,15,12,29799087000190,1,ESTELINA NOGUEIRA KLERK,,"-22,5009854","-44,073544",0,0,0,0,0
14695,14694,15,12,59329276000160,1,EDMIR ESPACAQUERCH,,"-23,6074138","-46,5712526",0,0,0,0,0
14696,5138,15,12,49839533000150,1,WALDEMAR FORTE ME,,"-22,1375256","-51,3853442",0,0,0,0,0
14698,14697,15,12,18566588000100,1,MAURA AVELINA VIEIRA,,"-19,9358539","-43,4776899",0,0,0,0,0
14700,14699,11,12,62933973000130,1,KAROLI CONFECCOES LTDA,,"-23,5486872","-46,7893946",0,0,0,0,0
14701,873,11,12,69313393000190,1,MINI MERCADO GAZOTTO LTDA ME,,"-22,4885068","-47,2161508",0,0,0,0,0
14702,11888,15,12,37666435000180,1,MARCELO RODRIGUES DE MATTOS,,"-16,6913126","-49,3068872",0,0,0,0,0
14704,14703,15,12,09017842000120,1,LEILA MARIA MEDEIROS FERNANDES ME,,"-5,946453","-36,6580919",0,0,0,0,0
14706,14705,385,12,01157304000120,1,CLAUDENET MAUAD,,"-13,5564739","-52,2691123",0,0,0,0,0
14708,14707,15,12,32755829000190,1,CARMINA PINHEIRO BEZERRA ME,,"-11,0815703","-37,1432018",0,0,0,0,0
14710,14709,11,12,10282402000180,1,PROAV SERVICOS ADMINISTRATIVOS LTDA ME,,"-23,6369006","-46,5654934",0,0,0,0,0
14712,14711,11,12,12808366000170,1,CONFECCOES FREITAS LTDA,,"-8,8126287","-35,2015884",0,0,0,0,0
14713,14670,15,12,12144812000190,1,ILZA DE OLIVEIRA REGO ME,,"-5,538773","-47,4558067",0,0,0,0,0
14715,14714,15,603,10454808000100,1,EDINEI MACHADO ME,,"-25,5684633","-48,3613223",0,0,0,0,0
14716,1985,3,32,12044727000150,1,PAULO LUCIANO DA SILVA MEI,,"-9,3958004","-40,5450776",0,0,0,0,0
14717,10926,107,47,14425213000170,1,IGREJA EVANGELICA MINISTERIO CASA DE DAVI,,"-22,8460728","-43,2829306",0,0,0,0,0
14718,1802,7,53,07284526000190,1,ATLANTIS CAR COMERCIO DE PECAS LTDA ME,0 a 5,"-25,4368193","-49,2109431",1,2,0,2,0
14719,1974,3,4,16976092000180,1,ROSANE RODRIGUES MOTA MEI,,"-30,0425324","-52,8883043",0,0,0,0,0
14721,14720,3,32,16969098000120,1,MARIA DO ROSARIO PEREIRA MEI,,"-23,585326","-46,384664",0,0,0,0,0
14722,8081,15,12,41606161000100,1,CARLOS JOAQUIM DOS SANTOS,,"-3,8162447","-38,5384857",0,0,0,0,0
14723,360,7,110,08471118000290,0,R&J COMERCIO DE CELULARES E ACESSORIOS LTDA ME,,"-11,2665104","-37,4424993",0,0,0,0,0
14724,1576,3,130,11586703000160,1,MARCELLO LEAL DANTAS ME,,"-6,9576825","-41,6465129",0,0,0,0,0
14726,14725,3,57,00844496000260,0,MARIA STELA OLIVEIRA SCHREINER EPP,,"-23,3042555","-45,9629756",0,0,0,0,0
14728,14727,7,50,47673124000100,1,NOBEL ASSESSORIA CONTABIL LTDA ME SC,,"-23,5393011","-46,6460054",0,0,0,0,0
14729,1727,7,104,10673665000110,1,DRELM LIMPEZA E CONSERVACAO LTDA ME,,"-23,6727215","-46,562462",0,0,0,0,0
14731,14730,3,124,07379164000110,1,DANIEL DA SILVA SOARES ME,,"-29,9991783","-51,0246883",0,0,0,0,0
14732,3993,7,50,04443919000100,1,VESTSEG INDUSTRIA E COMERCIO LTDA ME,,"-21,8352241","-45,3948323",0,0,0,0,0
14733,3683,7,104,08611112000190,1,M A R COMERCIO E CONFECCOES DE VESTUARIOS LTDA ME,,"-19,9280465","-44,0351409",0,0,0,0,0
14734,4380,7,130,14404765000100,1,MELONIO ALVES E CIA LTDA ME,,"-3,7277579","-44,2234207",0,0,0,0,0
14735,6516,15,1132,14024827000140,1,ERICK FERNAND CREDI DIO OLIVEIRA MEI,,"-15,8354763","-47,918748",0,0,0,0,0
14737,14736,11,12,07675116000170,1,MOLDAG COMERCIAL IMPORTADORA E EXPORTADORA LTDA,,"-23,9948444","-46,2568678",0,0,0,0,0
14738,1499,101,8,08997331000150,1,JOAO BENEDITO STAUFAKER,,"-22,5489611","-47,9141798",0,0,0,0,0
14739,10277,3,50,07136184000160,1,C M DE ALMEIDA DE JACOBINA ME,,"-11,1816506","-40,5120603",0,0,0,0,0
14740,12251,3,148,08398508000100,1,ADEMIR ANASTACIO DE SOUZA,,"-20,423621","-54,5578733",0,0,0,0,0
14741,1547,7,40,10897846000120,1,MADEIREIRA TERTO LTDA ME,,"-7,2853718","-37,0848358",0,0,0,0,0
14742,10163,7,68,07233916000130,1,ADMIC COMERCIO DE PECAS E MONTAGENS INDUSTRIAIS EPP LTDA,,"-23,0229795","-47,5259436",0,0,0,0,0
14743,4075,7,53,08503692000100,1,LEAO DE JUDA TRANSPORTES RODOVIARIOS LTDA ME,,"-25,4997329","-49,3496001",0,0,0,0,0
14744,623,137,12,15985028000100,1,ELEICAO 2012 JOAO BATISTA MATOS VEREADOR,,"-23,5410692","-46,3107288",0,0,0,0,0
14745,623,137,12,15976051000120,1,ELEICAO 2012 MARIA ELIZABETH DUARTE MAGALHAES VEREADOR,,"-19,237845","-43,2608195",0,0,0,0,0
14746,10293,3,43,13782234000180,1,SOLANGE REGINA MARTELOZZO BAPTISTA ME,,"-22,9000341","-49,6297838",0,0,0,0,0
14747,2003,3,243,15841004000170,1,GIVALDO SOARES PORFIRIO TRANSPORTES ME,0 a 5,"-21,5846388","-45,4440964",0,1,0,0,1
14748,1350,7,47,07906493009390,0,TEX BARREDS MODA LTDA,,"-29,9101562","-51,1829071",0,0,0,0,0
14749,8048,7,53,12769395000170,1,INSA END ENSAIOS NAO DESTRUTIVOS LTDA ME,,"-21,1393614","-47,9986936",0,0,0,0,0
14750,623,137,12,15944233000110,1,ELEICAO 2012 JOSE CARLOS ROBERTO VEREADOR,,"-22,1013119","-51,4076153",0,0,0,0,0
14751,5213,7,110,02558096000990,0,PARANA DISTRIBUIDORA DE PECAS PARA AUTOS LTDA,,"-15,6208181","-56,0760997",0,0,0,0,0
14752,12810,94,53,01312318000170,1,THERMOCAD PROJETOS E CONSULTORIA TECNICA LTDA,,"-23,6275916","-46,6107954",0,0,0,0,0
14754,14753,267,883,03970885000140,1,DIRETORIO MUNICIPAL DO PARTIDO DOS TRABALHADORES DE TANQUE NOVO,,"-13,545864","-42,4907677",0,0,0,0,0
14755,9030,3,130,02944424000130,1,JONI CLEZAR ECKER ME,,"-26,0663112","-53,0513622",0,0,0,0,0
14757,14756,7,53,00535698000140,1,BUTALLA ENGENHARIA DE COMUNICACAO LTDA ME,,"-23,5489433","-46,6388182",0,0,0,0,0
14759,14758,3,148,03758394000130,1,EDUARDO BEIRAO DOS SANTOS ME,,"-23,4647872","-46,5167925",0,0,0,0,0
14760,675,2484,57,34028316859970,0,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,,"-10,9575906","-37,0427475",0,0,0,0,0
14761,3420,154,40,15399201000180,1,FORTALEZA SERVICOS E MATERIAIS DE CONSTRUCAO EIRELI ME,,"-14,7935051","-39,0463797",0,0,0,0,0
14762,661,7,57,15156602000100,1,RC PRESTACAO DE SERVICOS LTDA ME,0 a 5,"-21,6720154","-42,374164",0,1,0,0,1
14764,14763,3,157,13056915000160,1,ALYNE MAIA SILVA MEI,,"-20,7925325","-51,6794639",0,0,0,0,0
14765,3857,3,43,15540015000110,1,V ARAUJO DA CRUZ GAS ME,,"-11,4186343","-40,2943894",0,0,0,0,0
14766,537,284,53,35855154000140,1,CONDOMINIO DO EDIFICIO CIDADE JARDIM,,"-22,9167878","-43,2190041",0,0,0,0,0
14767,1175,3719,104,84201888000110,1,SIND DO COM VAREJ DE GENEROS ALIMENT NO ESTADO DO PARA,,"-1,4493858","-48,4949124",0,0,0,0,0
14769,14768,7,53,08717603000110,1,DAUTEK COMERCIO REPRESENTACOES E ASSISTENCIA TECNICA LTDA ME,,"-9,7479134","-36,6524485",0,0,0,0,0
14771,14770,56,53,80294283000160,1,ASSOCIACAO DE PAIS MESTRES E FUNCIONARIOS APMF DA ESCOLA MUNICIPAL EM TEMPO INTEGRAL HUGO PEREIRA CORREA,,"-25,5138189","-48,5340857",0,0,0,0,0
14772,6494,11,12,13645241000130,1,LIGIA MOLINA PRESTACAO DE SERVICOS EM RECURSOS HUMANOS LTDA ME,,"-22,9062886","-47,0506786",0,0,0,0,0
14773,7074,56,53,12218804000140,1,ASSOCIACAO PARANAENSE DOS DISTRIBUIDORES E IMPORTADORES DE PRODUTOS CIRURGICOS E IMPLANTES,,"-25,4163429","-49,3303206",0,0,0,0,0
14775,14774,7,104,10779293000100,1,DISTRIBUIDORA RIBEIRO SANTOS LTDA ME,,"-14,8475926","-40,8346443",0,0,0,0,0
14777,14776,3,672,13717770000100,1,MARIA STELA ALVES GOMES MEI,,"-19,8612991","-44,0256834",0,0,0,0,0
14778,2429,7,68,09535791000200,0,W B OLIVEIRA & CIA LTDA ME,,"-23,3203396","-51,1563676",0,0,0,0,0
14779,8100,101,8,13563388000180,1,ROSEMIR DOS SANTOS,,"-23,7144314","-47,4260259",0,0,0,0,0
14780,3236,15,12,11944630000130,1,PATRICIA SILVA FERRAZ MEI,,"-21,5301228","-42,6425292",0,0,0,0,0
14781,5254,7,50,14530921000170,1,FX SEGURANCA MONITORADA EPP LTDA,,"-15,801519","-47,860297",0,0,0,0,0
14782,12121,7,43,08318562000190,1,SRM MINERACAO LTDA ME,,"-12,6971776","-38,3331983",0,0,0,0,0
14784,14783,94,104,01409808000190,1,SIRIUS REPRESENTACOES ARTISTICAS LTDA ME SC,,"-22,3584476","-46,9524809",0,0,0,0,0
14786,14785,7,104,77999357000150,1,CLINICA DE FRATURAS E ORTOPEDIA GARIBALDI LTDA ME,,"-25,4011843","-49,2582657",1,0,0,0,0
14788,14787,3,130,04815857000110,1,DJALMA BARBOSA DA SILVA ME,,"-9,4039605","-36,626813",0,0,0,0,0
14790,14789,7,104,42886309000170,1,MAQUINALHO MAQUINAS AGRICOLAS LTDA ME,,"-19,9696894","-44,0444337",0,0,0,0,0
14791,1749,7,43,10519119000390,0,MINIMERCADO PEREIRA CUNHA E PARENTES LTDA ME,,"-23,6188311","-46,948409",0,0,0,0,0
14792,10220,7,148,33182544000170,1,ADALTO ROBERTO RODRIGUES & CIA LTDA ME,,"-20,0837078","-51,0952978",0,0,0,0,0
14793,4968,7,43,04753247000130,1,MAREGA ANEIS LTDA ME,,"-23,4185118","-51,9340031",0,0,0,0,0
14794,3314,3,32,15201746000130,1,LAERTE NOGUEIRA DA SILVA MEI,,"-3,1243645","-60,0065584",0,0,0,0,0
14795,10541,3,104,06955070000180,1,TARCILANIA BATISTA DE PAULA ME,,"-16,4507923","-39,0674145",0,0,0,0,0
14796,12255,56,57,10633776000100,1,ASSOC DE APOIO ESCOLAR DA CRECHE ESPIRITA PRE ESCOLA MARIA MADALENA,,"-11,7376466","-49,0602163",0,0,0,0,0
14797,1449,3,32,16529933000100,1,MARCIO SILVA E SILVA MEI,,"-12,9512623","-38,4690342",0,0,0,0,0
14799,14798,15,12,86895232000170,1,ANTONIO ETEVANIO AZEVEDO ME,,"-3,7674789","-38,6032854",0,0,0,0,0
14800,3159,3,148,67601211000150,1,RINALDO CAVASSANI ME,0 a 5,"-20,6436652","-51,1110523",0,2,0,0,2
14802,14801,7,57,69014991000320,0,ATACADO PEREIRA MARTINS & CIA LTDA ME,,"-22,0685451","-46,5682119",0,0,0,0,0
14803,7823,3,672,13252848000150,1,MARIA HELENA DOS REIS OLIVEIRA MEI,,"-20,717417","-46,3123176",0,0,0,0,0
14804,9953,7,43,05228827000170,1,BOLA BRANCA LTDA ME,,"-1,4489042","-48,4604009",0,0,0,0,0
14805,10608,3,53,09585628000170,1,C C E SILVA ME,,"-7,022094","-45,4815284",0,0,0,0,0
14807,14806,56,883,02418252000160,1,ASSOCIACAO DE PEQUENOS PROD RURAIS DA REGIAO SANTANINHA,,"-14,0233806","-49,175537",0,0,0,0,0
14808,920,3,32,11826276000140,1,LUCILENE VIEIRA DA SILVA MEI,,"-23,5971003","-46,398703",0,0,0,0,0
14809,11300,15,12,01558867000120,1,JOSE CARLOS CORDEIRO DE ALMEIDA ME,,"-9,8430308","-39,4796244",0,0,0,0,0
14810,3244,7,43,08925008000170,1,HILSOVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA ME,,"-25,4729664","-49,3117694",0,0,0,0,0
14812,14811,3,1828,03529366000140,1,TEREZINHA GOMES DA SILVA MARMITARIA ME,,"-3,8296625","-38,4795134",0,0,0,0,0
14813,2894,7,40,12829807000110,1,ACOUGUE OLIVEIRA & ROZA LTDA ME,,"-17,8447823","-41,5127354",0,0,0,0,0
14814,3482,3,148,04878798000120,1,RODRIGO ALMEIDA TEIXEIRA ME,0 a 5,"-23,4772614","-46,6534598",0,1,0,1,0
14816,14815,3,82,00267256000160,1,ADRIEL ALBERTO DA SILVA ME,,"-8,812173","-36,0139902",0,0,0,0,0
14817,2236,3,4,16552819000100,1,LORAINE GEBRIN DE CASTRO PEREIRA MEI,,"-21,1808591","-47,8109456",0,0,0,0,0
14819,14818,15,12,08770808000160,1,ORIDES RIBEIRO DOMINGUES ME,,"-25,540228","-49,3204469",0,0,0,0,0
14820,1810,11,12,08861314000190,1,SANTURION E KLEIN REPRESENTACOES LTDA ME,,"-29,678736","-51,0664034",0,0,0,0,0
14821,9571,15,12,00349263000100,1,M M F DOS REIS,,"-9,9285609","-67,8411505",0,0,0,0,0
14822,13578,11,12,01155177000120,1,ATHENAS SERVICOS E CONSERVACAO LTDA ME,,"-23,5072474","-46,5702555",0,0,0,0,0
14824,14823,15,12,91228627000150,1,ODISSON DE MOURA LUTZ EPP,,"-29,6665284","-51,1062358",0,0,0,0,0
14825,14488,11,12,73369720000100,1,REGER REPRESENTACOES LTDA ME,,"-29,1734278","-51,1794271",0,0,0,0,0
14826,6404,11,12,57961435000110,1,PIZZARIA JULIO DE MESQUITA LTDA,,"-22,9206267","-47,0684535",0,0,0,0,0
14828,14827,15,12,13241054000190,1,DURVAL MORENO DE QUEIROZ,,"-14,6677585","-40,4749733",0,0,0,0,0
14829,2705,75,12,10005612000120,1,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR PR PSC,,"-25,4361546","-53,4084228",0,0,0,0,0
14830,1399,3,4,15615703000100,1,RENATA VIETAS BAPTISTA MEI,,"-23,5541056","-46,6493718",0,0,0,0,0
14831,4744,75,12,06776979000170,1,ELEICOES 2004 CF JARINU SP COMITE FINANC MUN P VEREADOR PV,,"-23,0869301","-46,7043275",0,0,0,0,0
14832,4744,75,12,06777154000170,1,ELEICOES 2004 CF TRES LAGOAS MS COMITE FINANC MUN P VEREADOR PTB,,"-20,7949766","-51,7172896",0,0,0,0,0
14833,914,137,12,09693980000120,1,ELEICAO 2008 RICARDO LUIZ DE LIMA VEREADOR,,"-19,2755692","-44,3978677",0,0,0,0,0
14834,1621,137,12,09925851000110,1,ELEICAO 2008 ELIZANE DA SILVA MACHADO VEREADOR,,"-3,8356953","-44,8973341",0,0,0,0,0
14836,14835,75,12,06875756000160,1,ELEICOES 2004 CF JAPERI RJ COMITE FINANC MUN UNICO PSDC,,"-22,8436366","-43,3694133",0,0,0,0,0
14837,4501,15,12,24694093000160,1,CELIO ALVES,,"-11,8563117","-55,5004523",0,0,0,0,0
14838,4744,75,12,06775412000180,1,ELEICOES 2004 CF BARBALHA CE COMITE FINANC MUN UNICO PSL,,"-7,2916535","-39,3146865",0,0,0,0,0
14839,2134,3,157,15469405000140,1,NEIVA MARIA DA ROSA SOUCHIE MEI,,"-29,7169328","-51,1861535",0,0,0,0,0
14841,14840,267,8,15808982000110,1,COMISSAO PROVISORIA MUNICIPAL DO PARTIDO HUMANISTA DA SOLIDARIEDADE PHS,,"-1,5271831","-52,5776309",0,0,0,0,0
14842,73,3,47,15808412000120,1,SEBASTIANA RIBEIRO DOS SANTOS MEI,,"-25,2952784","-54,0932225",0,0,0,0,0
14843,1819,7,47,07150750000270,0,MASSAROCA RESTAURANTE LTDA ME,,"-28,1410689","-48,6877664",0,0,0,0,0
14844,73,3,4,15812988000160,1,JEAN CHRISTIAN FAGUNDES MEI,,"-25,6240382","-49,3684311",0,0,0,0,0
14846,14845,3,113,11303470000140,1,J FELICIANO DE LIMA ME,,"-22,9239189","-47,1073017",0,0,0,0,0
14848,14847,3,57,73691958000220,0,MIGUEL LESSA DE SOUZA ME,,"-13,3425543","-44,6357226",0,0,0,0,0
14849,3364,15,12,11214607000190,1,ALESSANDRO LUIZ LOPES FERREIRA COMERCIO DE ELETRONICOS,,"-24,0080939","-48,3456586",0,0,0,0,0
14850,252,15,606,11771688000120,1,ROBSON VIEIRA BARROSO MEI,,"-23,6411031","-46,7675232",0,0,0,0,0
14852,14851,3,148,74642182000130,1,ALFREDO NAOR RODRIGUES FILHO ME,,"-21,9664452","-46,7978718",0,0,0,0,0
14854,14853,101,8,10549901000190,1,EVERALDO MINGORANCI,,"-20,4152317","-50,7631572",0,0,0,0,0
14856,14855,1125,110,51467454001180,0,CAMILLO FERRARI SA INDUSTRIA E COMERCIO,,"-22,5550612","-47,4127301",0,0,0,0,0
14858,14857,7,57,01854804000110,1,SUELI TEREZINHA MOREIRA & CIA LTDA ME,,"-25,8560271","-52,5315824",0,0,0,0,0
14859,5775,3,32,15099652000100,1,RODRIGO DA SILVA MAFFEI MEI,,"-23,4945904","-46,5853095",0,0,0,0,0
14860,12188,7,50,05211043000130,1,GDM INDUSTRIA E COMERCIO DE MOVEIS LTDA ME,0 a 5,"-26,2462057","-49,5137663",0,1,0,0,1
14862,14861,3,104,18593566000130,1,MARIA DE LOURDES BELATO TEIXEIRA DE CARVALHO ME,,"-21,7581076","-45,5407536",0,0,0,0,0
14863,10033,3,57,02992695000160,1,JOSE OSORIO PEREIRA ME,,"-21,4261129","-45,9481612",0,0,0,0,0
14864,2623,3,32,15633996000140,1,GISLENE CURTTI LASTELLA MEI,,"-23,5590042","-46,5732803",0,0,0,0,0
14865,2351,3,32,12118342000190,1,FRANCELINA FERNANDES DE ANDRADE MEI,,"-26,3556606","-48,8435053",0,0,0,0,0
14866,13722,56,104,06149650000180,1,CONSTRUINDO O FUTURO,,"-8,1118029","-35,0212245",0,0,0,0,0
14867,7588,137,12,06675430000190,1,ELEICOES 2004 EDSON DA SILVA VEREADOR,,"-23,5953509","-46,9183649",0,0,0,0,0
14868,4288,75,12,06632581000160,1,ELEICOES 2004 CF PRAIA GRANDE SP COMITE FINANC MUN P VEREADOR PPS,,"-24,0056116","-46,4119825",0,0,0,0,0
14869,7588,137,12,06650144000170,1,ELEICOES 2004 MARCOS AURELIO DOS SANTOS VEREADOR,,"-19,8668608","-44,5934048",0,0,0,0,0
14870,3072,137,12,06485720000170,1,ELEICOES 2004 CARLOS ROBERTO BASTOS VEREADOR,,"-21,5113575","-46,1979147",0,0,0,0,0
14871,13531,15,12,87713038000190,1,J BITTENCOURT SILVA,,"-28,3006904","-54,2766666",0,0,0,0,0
14872,14519,15,12,23678857000160,1,VALTER DE SOUSA SILVA,,"-4,8661159","-43,3625688",0,0,0,0,0
14874,14873,15,12,24455990000110,1,VALDEC GONCALVES FERREIRA,,"-17,9900201","-42,393689",0,0,0,0,0
14875,12844,15,12,21939020000100,1,RAIMUNDO DA SILVA,,"-20,2503487","-42,0317397",0,0,0,0,0
14877,14876,11,12,58309360000150,1,ROCHA ARTEFATOS DE MADEIRA LTDA,,"-23,4880658","-46,5808371",0,0,0,0,0
14879,14878,15,12,31042211000110,1,N R BAPTISTA FERREIRA VASSOURAS,,"-22,8489093","-43,2749724",0,0,0,0,0
14880,4660,11,12,59244947000190,1,COMERCIO DE PNEUS GSS LTDA,,"-23,5452111","-46,531944",0,0,0,0,0
14881,7566,15,12,38959698000140,1,NADIR FILOMENA CARDINALLI GUERRA,,"-23,4626592","-46,5949541",0,0,0,0,0
14882,12461,15,12,56500663000120,1,EDUARDO LOPES BONFIM,,"-20,5356453","-47,3963669",0,0,0,0,0
14883,1233,11,12,39560594000120,1,W C N REPRESENTACAO LTDA ME,,"-22,433851","-43,4237092",0,0,0,0,0
14884,3550,15,12,32814311000180,1,CARLOS FERNANDES ALVES,,"-10,9989957","-37,3129484",0,0,0,0,0
14885,7530,15,12,73636847000130,1,ANTONIO SERGIO CARNEIRO DIAS,,"-25,3991422","-51,4776006",0,0,0,0,0
14886,9590,174,12,77731172000160,1,R C REPRESENTACAO DE EMISSORAS LTDA SC,,"-24,2437344","-51,6691194",0,0,0,0,0
14887,1328,11,12,79151197000110,1,JC TRANSPORTES LTDA,,"-25,1909271","-49,319749",0,0,0,0,0
14889,14888,15,12,76569599000140,1,JORDAO ANTONIO SILVESTRE,,"-26,274911","-48,8123931",0,0,0,0,0
14890,7675,7,8,10784028000110,1,REVISTA CARPE DIEM LTDA ME,,"-23,626702","-46,6631385",0,0,0,0,0
14891,10146,886,47,96291141008830,0,SAO PAULO SECRETARIA DA ADMINISTRACAO PENITENCIARIA,0 a 5,"-22,418102","-50,5933585",0,4,0,0,4
14892,1145,7,43,10141032000160,1,COMERCIO DE MADEIRAS BUENO & LAPOLA LTDA ME,0 a 5,"-25,2197507","-49,3459021",0,4,0,1,3
14893,4577,7,130,05355783000140,1,FORMAS UTEIS CONSULTORIA LTDA ME,,"-22,98559","-43,193903",0,0,0,0,0
14894,3541,3,43,91063735000110,1,JORGE ANZILIERO ME,,"-28,8570372","-51,2751526",0,0,0,0,0
14895,4369,7,104,12849421000170,1,SOMA STONE BLOCKS GRANITOS LTDA,,"-20,1384733","-40,2412145",0,0,0,0,0
14896,987,11,12,65600496000180,1,TRIANGULO COMERCIAL E DISTRIBUIDORA LTDA ME,,"-22,9350479","-47,0501674",0,0,0,0,0
14897,347,154,57,15327706000130,1,DIRECT FACIL ADMINISTRADORA DE CARTOES EIRELI ME,0 a 5,"-21,208462","-47,794909",0,0,0,0,0
14898,1449,3,104,16571460000100,1,KATTYUSSE SOUSA LIMIRO ME,,"-15,5542453","-55,1772001",0,0,0,0,0
14900,14899,7,53,05275770000160,1,CONSTRUTORA SKALTSAS LTDA ME,0 a 5,"-30,0015897","-51,1356228",0,2,0,2,0
14901,1033,15,12,67926121000130,1,ORLANDO GONCALVES DA SILVA SJCAMPOS,,"-23,227946","-45,8870651",0,0,0,0,0
14903,14902,15,12,02235961000100,1,LIVIA MENDONCA LIMA BANDEIRA,,"-11,6638044","-39,0044276",0,0,0,0,0
14904,7588,137,12,06658423000180,1,ELEICOES 2004 JUVENIL PEREIRA DE CARVALHO VEREADOR,,"-23,7408323","-49,6299077",0,0,0,0,0
14905,10240,137,12,06725685000110,1,ELEICOES 2004 ORLI CANTINI DA SILVA VEREADOR,,"-27,8743397","-51,1706598",0,0,0,0,0
14907,14906,75,12,05219962000150,1,ELEICAO 2002 CF UNICO PTC,,"-26,4803234","-51,9908764",0,0,0,0,0
14908,5297,11,12,05629636000110,1,PROMOVEIS SERVICOS LTDA ME,,"-12,8700082","-38,3046146",0,0,0,0,0
14909,791,11,12,02690573000110,1,BLENDA COMERCIO DE ALIMENTOS LTDA,,"-12,984352","-38,516088",0,0,0,0,0
14911,14910,15,12,03591127000110,1,ANA CLAUDIA FERNANDES FLORES ME,,"-22,0028206","-47,4218301",0,0,0,0,0
14913,14912,11,12,02031433000130,1,FRUTICOLA PE DE LARANJA LTDA,,"-20,5162862","-54,6059811",0,0,0,0,0
14914,8238,11,12,03308664000100,1,BAR E RESTAURANTE BRUNEL LTDA,,"-19,9034384","-43,9438614",0,0,0,0,0
14916,14915,15,12,03486366000100,1,M N PEREIRA DA SILVA,,"-5,7908192","-35,3342364",0,0,0,0,0
14917,7407,15,12,02064103000140,1,GALVETT REPRESENTACOES LTDA,,"-15,2985359","-49,1194201",0,0,0,0,0
14918,5762,15,12,02728807000170,1,M J DA SILV A PADARIA,,"-9,1566713","-35,5290222",0,0,0,0,0
14920,14919,385,12,03020138000140,1,HEITOR FONSECA DA SILVA,,"-16,0633287","-57,6885614",0,0,0,0,0
14921,14544,15,12,03534489000170,1,EMILIA MOURA SANTOS,,"-23,4346887","-46,5192747",0,0,0,0,0
14922,13052,75,12,03348023000180,1,ASSOCIACAO DE PAIS E PROFESSORES DO NUCLEO ESCOLAR SAO LUIZ,,"-26,6204972","-53,2007715",0,0,0,0,0
